# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     720     0.00000     0.00000     0.03425   -3.968745005   -4.423874847   -0.455129842
     1     720     0.00000     0.00000     0.03562   -3.965343551   -4.461141474   -0.495797923
     1     720     0.00000     0.00000     0.03699   -3.974988756   -4.471264605   -0.496275848
     1     720     0.00000     0.00000     0.03836   -3.984633852   -4.480923536   -0.496289683
     1     720     0.00000     0.00000     0.03973   -3.994262856   -4.490553134   -0.496290278
     1     720     0.00000     0.00000     0.04110   -4.003757689   -4.500032984   -0.496275295
     1     721     0.00000     0.00000     0.00000   -4.004008481   -4.504707134   -0.500698653
     1     721     0.00000     0.00000     0.00137   -4.019532379   -4.520190110   -0.500657732
     1     721     0.00000     0.00000     0.00274   -4.035275048   -4.535933033   -0.500657984
     1     721     0.00000     0.00000     0.00411   -4.042696002   -4.548797616   -0.506101614
     1     721     0.00000     0.00000     0.00548   -4.032682656   -4.538698443   -0.506015787
     1     721     0.00000     0.00000     0.00685   -4.022829322   -4.528489958   -0.505660636
     1     721     0.00000     0.00000     0.00822   -4.013155779   -4.517995445   -0.504839666
     1     721     0.00000     0.00000     0.00959   -4.003645734   -4.507083448   -0.503437714
     1     721     0.00000     0.00000     0.01096   -3.994320196   -4.495765931   -0.501445735
     1     721     0.00000     0.00000     0.01233   -3.985179300   -4.484111638   -0.498932338
     1     721     0.00000     0.00000     0.01370   -3.976218727   -4.472221843   -0.496003116
     1     721     0.00000     0.00000     0.01507   -3.967453878   -4.460222154   -0.492768277
     1     721     0.00000     0.00000     0.01644   -3.958873254   -4.448197417   -0.489324163
     1     721     0.00000     0.00000     0.01781   -3.950484851   -4.436231508   -0.485746658
     1     721     0.00000     0.00000     0.01918   -3.942300613   -4.424392852   -0.482092239
     1     721     0.00000     0.00000     0.02055   -3.934307478   -4.412710558   -0.478403080
     1     721     0.00000     0.00000     0.02192   -3.926515982   -4.401229886   -0.474713903
     1     721     0.00000     0.00000     0.02329   -3.918924634   -4.389984068   -0.471059434
     1     721     0.00000     0.00000     0.02466   -3.911546087   -4.379027963   -0.467481876
     1     721     0.00000     0.00000     0.02603   -3.904380531   -4.368419849   -0.464039317
